id,productId,region,units,soldAt
S-101369,P-1170,West,6,2024-02-02T00:00:00.000Z
S-101370,P-1070,South,53,2024-09-27T00:00:00.000Z
S-101371,P-1019,East,24,2024-12-14T00:00:00.000Z
S-101372,P-1020,North,6,2024-03-22T00:00:00.000Z
S-101373,P-1161,North,76,2024-07-08T00:00:00.000Z
S-101374,P-1024,Central,58,2024-09-27T00:00:00.000Z
S-101375,P-1038,North,6,2024-12-23T00:00:00.000Z
S-101376,P-1168,West,78,2024-03-08T00:00:00.000Z
S-101377,P-1076,East,4,2024-10-01T00:00:00.000Z
S-101378,P-1233,West,51,2024-02-20T00:00:00.000Z
S-101379,P-1022,West,76,2024-03-08T00:00:00.000Z
S-101380,P-1083,Central,28,2024-04-30T00:00:00.000Z
S-101381,P-1236,Central,3,2024-09-12T00:00:00.000Z
S-101382,P-1190,East,23,2024-12-17T00:00:00.000Z
S-101383,P-1037,South,45,2024-09-09T00:00:00.000Z
S-101384,P-1139,Central,11,2024-01-09T00:00:00.000Z
S-101385,P-1124,North,3,2024-08-19T00:00:00.000Z
S-101386,P-1056,East,49,2024-09-22T00:00:00.000Z
S-101387,P-1084,South,46,2024-03-18T00:00:00.000Z
S-101388,P-1167,South,20,2024-09-26T00:00:00.000Z
S-101389,P-1101,North,31,2024-07-27T00:00:00.000Z
S-101390,P-1087,North,16,2024-06-18T00:00:00.000Z
S-101391,P-1016,Central,61,2024-06-30T00:00:00.000Z
S-101392,P-1011,North,10,2024-06-13T00:00:00.000Z
S-101393,P-1019,West,37,2024-03-10T00:00:00.000Z
S-101394,P-1197,North,61,2024-10-05T00:00:00.000Z
S-101395,P-1151,Central,39,2024-12-17T00:00:00.000Z
S-101396,P-1217,West,47,2024-09-19T00:00:00.000Z
S-101397,P-1230,Central,76,2024-08-07T00:00:00.000Z
S-101398,P-1222,South,15,2024-06-10T00:00:00.000Z
S-101399,P-1113,West,38,2024-03-12T00:00:00.000Z
S-101400,P-1114,South,42,2024-09-16T00:00:00.000Z
S-101401,P-1214,Central,40,2024-04-09T00:00:00.000Z
S-101402,P-1085,Central,38,2024-01-26T00:00:00.000Z
S-101403,P-1085,Central,18,2024-06-21T00:00:00.000Z
S-101404,P-1107,South,26,2024-07-18T00:00:00.000Z
S-101405,P-1011,North,15,2024-06-27T00:00:00.000Z
S-101406,P-1193,Central,30,2024-06-13T00:00:00.000Z
S-101407,P-1177,East,12,2024-03-29T00:00:00.000Z
S-101408,P-1142,East,25,2024-01-19T00:00:00.000Z
S-101409,P-1215,West,14,2024-08-16T00:00:00.000Z
S-101410,P-1051,South,43,2024-06-18T00:00:00.000Z
S-101411,P-1189,North,50,2024-12-07T00:00:00.000Z
S-101412,P-1067,South,15,2024-06-22T00:00:00.000Z
S-101413,P-1196,Central,35,2024-02-02T00:00:00.000Z
S-101414,P-1191,North,1,2024-01-19T00:00:00.000Z
S-101415,P-1052,South,39,2024-01-07T00:00:00.000Z
S-101416,P-1173,North,11,2024-12-08T00:00:00.000Z
S-101417,P-1017,Central,1,2024-10-17T00:00:00.000Z
S-101418,P-1046,Central,75,2024-06-30T00:00:00.000Z
S-101419,P-1051,Central,19,2024-03-14T00:00:00.000Z
S-101420,P-1093,South,14,2024-11-04T00:00:00.000Z
S-101421,P-1097,South,56,2024-12-17T00:00:00.000Z
S-101422,P-1132,South,32,2024-06-17T00:00:00.000Z
S-101423,P-1182,North,71,2024-12-26T00:00:00.000Z
S-101424,P-1222,Central,19,2024-08-20T00:00:00.000Z
S-101425,P-1108,East,13,2024-11-30T00:00:00.000Z
S-101426,P-1174,North,73,2024-07-07T00:00:00.000Z
S-101427,P-1013,East,29,2024-06-19T00:00:00.000Z
S-101428,P-1110,West,74,2024-11-01T00:00:00.000Z
S-101429,P-1172,North,64,2024-08-08T00:00:00.000Z
S-101430,P-1030,South,1,2024-09-20T00:00:00.000Z
S-101431,P-1044,South,69,2024-01-28T00:00:00.000Z
S-101432,P-1183,Central,41,2024-03-10T00:00:00.000Z
S-101433,P-1147,East,25,2024-04-13T00:00:00.000Z
S-101434,P-1081,East,25,2024-09-24T00:00:00.000Z
S-101435,P-1230,Central,41,2024-04-22T00:00:00.000Z
S-101436,P-1113,West,11,2024-05-24T00:00:00.000Z
S-101437,P-1179,South,2,2024-04-29T00:00:00.000Z
S-101438,P-1005,West,21,2024-09-25T00:00:00.000Z
S-101439,P-1140,West,47,2024-08-22T00:00:00.000Z
S-101440,P-1188,Central,36,2024-12-15T00:00:00.000Z
S-101441,P-1160,West,16,2024-11-19T00:00:00.000Z
S-101442,P-1127,South,75,2024-08-15T00:00:00.000Z
S-101443,P-1042,Central,29,2024-03-07T00:00:00.000Z
S-101444,P-1238,West,26,2024-08-22T00:00:00.000Z
S-101445,P-1230,Central,12,2024-11-30T00:00:00.000Z
S-101446,P-1122,Central,37,2024-06-13T00:00:00.000Z
S-101447,P-1062,South,55,2024-05-12T00:00:00.000Z
S-101448,P-1158,North,13,2024-11-30T00:00:00.000Z
S-101449,P-1056,South,6,2024-04-20T00:00:00.000Z
S-101450,P-1112,Central,32,2024-08-23T00:00:00.000Z
S-101451,P-1042,South,69,2024-06-30T00:00:00.000Z
S-101452,P-1065,North,14,2024-06-23T00:00:00.000Z
S-101453,P-1225,Central,37,2024-03-17T00:00:00.000Z
S-101454,P-1222,North,59,2024-06-29T00:00:00.000Z
S-101455,P-1200,Central,42,2024-12-12T00:00:00.000Z
S-101456,P-1038,Central,40,2024-02-23T00:00:00.000Z
S-101457,P-1149,North,16,2024-02-06T00:00:00.000Z
S-101458,P-1104,South,28,2024-04-22T00:00:00.000Z
S-101459,P-1233,Central,58,2024-10-07T00:00:00.000Z
S-101460,P-1182,East,60,2024-04-04T00:00:00.000Z
S-101461,P-1193,South,31,2024-05-30T00:00:00.000Z
S-101462,P-1075,West,3,2024-10-05T00:00:00.000Z
S-101463,P-1178,East,60,2024-04-30T00:00:00.000Z
S-101464,P-1078,East,37,2024-09-08T00:00:00.000Z
S-101465,P-1051,North,20,2024-05-08T00:00:00.000Z
S-101466,P-1140,Central,22,2024-10-12T00:00:00.000Z
S-101467,P-1171,East,23,2024-07-12T00:00:00.000Z
S-101468,P-1219,East,9,2024-12-20T00:00:00.000Z
S-101469,P-1096,West,6,2024-01-09T00:00:00.000Z
S-101470,P-1150,East,52,2024-12-23T00:00:00.000Z
S-101471,P-1073,Central,17,2024-02-28T00:00:00.000Z
S-101472,P-1097,South,32,2024-01-28T00:00:00.000Z
S-101473,P-1124,South,3,2024-06-18T00:00:00.000Z
S-101474,P-1008,Central,56,2024-03-29T00:00:00.000Z
S-101475,P-1238,North,35,2024-02-17T00:00:00.000Z
S-101476,P-1019,East,16,2024-10-20T00:00:00.000Z
S-101477,P-1220,North,12,2024-06-08T00:00:00.000Z
S-101478,P-1069,South,60,2024-02-21T00:00:00.000Z
S-101479,P-1126,North,60,2024-05-20T00:00:00.000Z
S-101480,P-1088,North,4,2024-09-02T00:00:00.000Z
S-101481,P-1098,Central,74,2024-05-26T00:00:00.000Z
S-101482,P-1164,North,14,2024-12-27T00:00:00.000Z
S-101483,P-1123,East,4,2024-11-12T00:00:00.000Z
S-101484,P-1099,South,6,2024-01-20T00:00:00.000Z
S-101485,P-1123,Central,40,2024-07-07T00:00:00.000Z
S-101486,P-1214,East,44,2024-11-22T00:00:00.000Z
S-101487,P-1218,South,68,2024-07-28T00:00:00.000Z
S-101488,P-1071,Central,64,2024-10-30T00:00:00.000Z
S-101489,P-1098,South,28,2024-09-07T00:00:00.000Z
S-101490,P-1037,West,72,2024-02-25T00:00:00.000Z
S-101491,P-1037,Central,20,2024-05-20T00:00:00.000Z
S-101492,P-1215,West,52,2024-05-30T00:00:00.000Z
S-101493,P-1154,South,62,2024-06-17T00:00:00.000Z
S-101494,P-1091,East,37,2024-05-20T00:00:00.000Z
S-101495,P-1078,North,14,2024-08-28T00:00:00.000Z
S-101496,P-1161,Central,62,2024-05-03T00:00:00.000Z
S-101497,P-1235,Central,66,2024-10-09T00:00:00.000Z
S-101498,P-1058,North,76,2024-09-05T00:00:00.000Z
S-101499,P-1210,North,4,2024-08-30T00:00:00.000Z
S-101500,P-1109,East,62,2024-04-03T00:00:00.000Z
S-101501,P-1119,South,36,2024-06-12T00:00:00.000Z
S-101502,P-1233,Central,53,2024-11-26T00:00:00.000Z
S-101503,P-1007,North,42,2024-03-02T00:00:00.000Z
S-101504,P-1191,Central,13,2024-02-23T00:00:00.000Z
S-101505,P-1099,North,69,2024-05-06T00:00:00.000Z
S-101506,P-1077,West,65,2024-05-07T00:00:00.000Z
S-101507,P-1173,West,63,2024-02-20T00:00:00.000Z
S-101508,P-1145,Central,49,2024-08-16T00:00:00.000Z
S-101509,P-1238,South,26,2024-02-24T00:00:00.000Z
S-101510,P-1047,Central,7,2024-11-23T00:00:00.000Z
S-101511,P-1107,South,34,2024-04-02T00:00:00.000Z
S-101512,P-1023,East,13,2024-02-25T00:00:00.000Z
S-101513,P-1062,Central,19,2024-08-03T00:00:00.000Z
S-101514,P-1010,North,25,2024-06-13T00:00:00.000Z
S-101515,P-1134,South,5,2024-03-16T00:00:00.000Z
S-101516,P-1174,Central,21,2024-07-16T00:00:00.000Z
S-101517,P-1168,South,46,2024-05-02T00:00:00.000Z
S-101518,P-1035,East,32,2024-12-15T00:00:00.000Z
S-101519,P-1143,West,25,2024-03-28T00:00:00.000Z
S-101520,P-1126,North,18,2024-08-04T00:00:00.000Z
S-101521,P-1164,South,3,2024-05-06T00:00:00.000Z
S-101522,P-1186,North,46,2024-07-19T00:00:00.000Z
S-101523,P-1150,South,42,2024-12-20T00:00:00.000Z
S-101524,P-1131,West,42,2024-10-13T00:00:00.000Z
S-101525,P-1179,South,12,2024-12-05T00:00:00.000Z
S-101526,P-1120,West,16,2024-10-03T00:00:00.000Z
S-101527,P-1094,North,21,2024-08-30T00:00:00.000Z
S-101528,P-1095,East,9,2024-03-03T00:00:00.000Z
S-101529,P-1036,Central,16,2024-07-25T00:00:00.000Z
S-101530,P-1221,North,25,2024-05-28T00:00:00.000Z
S-101531,P-1201,East,76,2024-05-27T00:00:00.000Z
S-101532,P-1136,East,29,2024-01-28T00:00:00.000Z
S-101533,P-1076,Central,3,2024-11-19T00:00:00.000Z
S-101534,P-1168,East,43,2024-10-01T00:00:00.000Z
S-101535,P-1156,North,27,2024-09-02T00:00:00.000Z
S-101536,P-1213,South,72,2024-08-09T00:00:00.000Z
S-101537,P-1012,Central,33,2024-04-07T00:00:00.000Z
S-101538,P-1131,North,31,2024-12-13T00:00:00.000Z
S-101539,P-1179,East,69,2024-12-28T00:00:00.000Z
S-101540,P-1197,South,47,2024-04-25T00:00:00.000Z
S-101541,P-1180,Central,50,2024-10-09T00:00:00.000Z
S-101542,P-1034,Central,61,2024-02-16T00:00:00.000Z
S-101543,P-1039,South,52,2024-11-05T00:00:00.000Z
S-101544,P-1045,South,17,2024-02-07T00:00:00.000Z
S-101545,P-1231,West,49,2024-10-06T00:00:00.000Z
S-101546,P-1156,South,67,2024-01-03T00:00:00.000Z
S-101547,P-1010,West,15,2024-09-23T00:00:00.000Z
S-101548,P-1095,North,2,2024-09-03T00:00:00.000Z
S-101549,P-1076,West,67,2024-04-24T00:00:00.000Z
S-101550,P-1063,Central,72,2024-09-19T00:00:00.000Z
S-101551,P-1091,Central,73,2024-01-08T00:00:00.000Z
S-101552,P-1047,Central,79,2024-08-17T00:00:00.000Z
S-101553,P-1140,North,74,2024-11-14T00:00:00.000Z
S-101554,P-1226,West,52,2024-02-04T00:00:00.000Z
S-101555,P-1120,South,59,2024-08-29T00:00:00.000Z
S-101556,P-1151,Central,10,2024-04-11T00:00:00.000Z
S-101557,P-1174,South,28,2024-10-31T00:00:00.000Z
S-101558,P-1020,South,4,2024-08-16T00:00:00.000Z
S-101559,P-1045,South,66,2024-02-22T00:00:00.000Z
S-101560,P-1062,North,34,2024-07-27T00:00:00.000Z
S-101561,P-1104,East,58,2024-03-12T00:00:00.000Z
S-101562,P-1194,North,49,2024-01-19T00:00:00.000Z
S-101563,P-1076,South,14,2024-02-23T00:00:00.000Z
S-101564,P-1019,South,36,2024-02-04T00:00:00.000Z
S-101565,P-1105,East,38,2024-02-19T00:00:00.000Z
S-101566,P-1097,Central,4,2024-05-25T00:00:00.000Z
S-101567,P-1213,North,59,2024-01-06T00:00:00.000Z
S-101568,P-1207,East,61,2024-12-10T00:00:00.000Z
S-101569,P-1168,Central,54,2024-03-05T00:00:00.000Z
S-101570,P-1209,East,39,2024-09-13T00:00:00.000Z
S-101571,P-1121,South,78,2024-10-02T00:00:00.000Z
S-101572,P-1063,West,68,2024-05-23T00:00:00.000Z
S-101573,P-1074,East,34,2024-01-17T00:00:00.000Z
S-101574,P-1055,South,73,2024-11-18T00:00:00.000Z
S-101575,P-1167,West,64,2024-11-19T00:00:00.000Z
S-101576,P-1210,Central,68,2024-05-11T00:00:00.000Z
S-101577,P-1220,East,29,2024-03-04T00:00:00.000Z
S-101578,P-1203,Central,71,2024-07-14T00:00:00.000Z
S-101579,P-1004,East,58,2024-06-26T00:00:00.000Z
S-101580,P-1091,Central,80,2024-08-15T00:00:00.000Z
S-101581,P-1081,South,21,2024-10-24T00:00:00.000Z
S-101582,P-1010,Central,2,2024-04-15T00:00:00.000Z
S-101583,P-1052,Central,1,2024-04-06T00:00:00.000Z
S-101584,P-1053,East,68,2024-10-12T00:00:00.000Z
S-101585,P-1160,East,16,2024-05-18T00:00:00.000Z
S-101586,P-1007,East,59,2024-05-30T00:00:00.000Z
S-101587,P-1076,Central,38,2024-04-13T00:00:00.000Z
S-101588,P-1091,East,51,2024-11-08T00:00:00.000Z
S-101589,P-1109,South,46,2024-05-21T00:00:00.000Z
S-101590,P-1033,East,47,2024-09-07T00:00:00.000Z
S-101591,P-1032,South,19,2024-07-17T00:00:00.000Z
S-101592,P-1169,East,5,2024-02-26T00:00:00.000Z
S-101593,P-1116,North,43,2024-09-03T00:00:00.000Z
S-101594,P-1012,North,7,2024-11-21T00:00:00.000Z
S-101595,P-1232,West,9,2024-10-28T00:00:00.000Z
S-101596,P-1001,West,66,2024-02-11T00:00:00.000Z
S-101597,P-1209,West,46,2024-04-24T00:00:00.000Z
S-101598,P-1080,Central,75,2024-08-17T00:00:00.000Z
S-101599,P-1105,South,78,2024-12-27T00:00:00.000Z
S-101600,P-1067,North,55,2024-11-26T00:00:00.000Z
S-101601,P-1053,East,68,2024-09-14T00:00:00.000Z
S-101602,P-1018,South,57,2024-07-05T00:00:00.000Z
S-101603,P-1187,East,24,2024-05-14T00:00:00.000Z
S-101604,P-1029,Central,34,2024-11-12T00:00:00.000Z
S-101605,P-1114,South,80,2024-12-28T00:00:00.000Z
S-101606,P-1073,West,36,2024-03-17T00:00:00.000Z
S-101607,P-1225,West,46,2024-02-13T00:00:00.000Z
S-101608,P-1217,Central,47,2024-12-21T00:00:00.000Z
S-101609,P-1139,West,23,2024-04-21T00:00:00.000Z
S-101610,P-1003,South,37,2024-02-08T00:00:00.000Z
S-101611,P-1035,Central,27,2024-07-04T00:00:00.000Z
S-101612,P-1165,Central,7,2024-05-07T00:00:00.000Z
S-101613,P-1003,Central,22,2024-03-31T00:00:00.000Z
S-101614,P-1042,West,40,2024-06-13T00:00:00.000Z
S-101615,P-1150,Central,27,2024-09-30T00:00:00.000Z
S-101616,P-1013,West,37,2024-06-05T00:00:00.000Z
S-101617,P-1221,North,57,2024-12-28T00:00:00.000Z
S-101618,P-1087,South,46,2024-05-17T00:00:00.000Z
S-101619,P-1108,Central,33,2024-03-28T00:00:00.000Z
S-101620,P-1003,Central,58,2024-07-14T00:00:00.000Z
S-101621,P-1137,East,76,2024-06-02T00:00:00.000Z
S-101622,P-1102,West,52,2024-06-14T00:00:00.000Z
S-101623,P-1090,North,6,2024-03-21T00:00:00.000Z
S-101624,P-1174,West,41,2024-10-10T00:00:00.000Z
S-101625,P-1106,North,32,2024-08-27T00:00:00.000Z
S-101626,P-1203,East,38,2024-10-28T00:00:00.000Z
S-101627,P-1124,East,72,2024-10-23T00:00:00.000Z
S-101628,P-1091,Central,11,2024-03-14T00:00:00.000Z
S-101629,P-1183,North,33,2024-03-05T00:00:00.000Z
S-101630,P-1016,East,54,2024-09-17T00:00:00.000Z
S-101631,P-1212,North,54,2024-11-18T00:00:00.000Z
S-101632,P-1081,Central,58,2024-09-16T00:00:00.000Z
S-101633,P-1201,West,4,2024-03-07T00:00:00.000Z
S-101634,P-1170,North,43,2024-01-18T00:00:00.000Z
S-101635,P-1195,West,29,2024-11-28T00:00:00.000Z
S-101636,P-1090,East,52,2024-12-11T00:00:00.000Z
S-101637,P-1063,North,9,2024-07-15T00:00:00.000Z
S-101638,P-1046,West,15,2024-12-09T00:00:00.000Z
S-101639,P-1076,East,34,2024-11-13T00:00:00.000Z
S-101640,P-1078,East,65,2024-06-10T00:00:00.000Z
S-101641,P-1206,East,44,2024-01-16T00:00:00.000Z
S-101642,P-1078,West,52,2024-11-16T00:00:00.000Z
S-101643,P-1071,North,70,2024-12-25T00:00:00.000Z
S-101644,P-1126,North,49,2024-01-05T00:00:00.000Z
S-101645,P-1054,Central,19,2024-07-30T00:00:00.000Z
S-101646,P-1195,South,56,2024-03-25T00:00:00.000Z
S-101647,P-1224,Central,39,2024-12-07T00:00:00.000Z
S-101648,P-1217,South,66,2024-08-17T00:00:00.000Z
S-101649,P-1185,West,44,2024-06-09T00:00:00.000Z
S-101650,P-1094,North,22,2024-02-16T00:00:00.000Z
S-101651,P-1051,Central,1,2024-08-17T00:00:00.000Z
S-101652,P-1181,East,78,2024-08-24T00:00:00.000Z
S-101653,P-1159,North,74,2024-04-05T00:00:00.000Z
S-101654,P-1159,West,20,2024-02-08T00:00:00.000Z
S-101655,P-1091,South,50,2024-11-26T00:00:00.000Z
S-101656,P-1189,East,31,2024-03-16T00:00:00.000Z
S-101657,P-1106,North,62,2024-01-28T00:00:00.000Z
S-101658,P-1143,West,15,2024-03-06T00:00:00.000Z
S-101659,P-1212,Central,64,2024-10-18T00:00:00.000Z
S-101660,P-1066,North,20,2024-02-19T00:00:00.000Z
S-101661,P-1011,South,14,2024-06-27T00:00:00.000Z
S-101662,P-1014,North,3,2024-11-03T00:00:00.000Z
S-101663,P-1128,South,33,2024-11-07T00:00:00.000Z
S-101664,P-1056,West,35,2024-09-11T00:00:00.000Z
S-101665,P-1091,South,16,2024-09-15T00:00:00.000Z
S-101666,P-1002,South,62,2024-12-16T00:00:00.000Z
S-101667,P-1177,West,39,2024-02-27T00:00:00.000Z
S-101668,P-1126,Central,15,2024-04-17T00:00:00.000Z
S-101669,P-1233,East,39,2024-05-14T00:00:00.000Z
S-101670,P-1002,West,50,2024-01-07T00:00:00.000Z
S-101671,P-1065,South,34,2024-11-05T00:00:00.000Z
S-101672,P-1183,South,15,2024-01-05T00:00:00.000Z
S-101673,P-1120,West,70,2024-05-15T00:00:00.000Z
S-101674,P-1106,North,13,2024-10-07T00:00:00.000Z
S-101675,P-1235,South,16,2024-05-30T00:00:00.000Z
S-101676,P-1083,East,62,2024-12-15T00:00:00.000Z
S-101677,P-1068,West,63,2024-03-31T00:00:00.000Z
S-101678,P-1163,Central,77,2024-04-19T00:00:00.000Z
S-101679,P-1173,East,27,2024-11-03T00:00:00.000Z
S-101680,P-1166,North,3,2024-08-07T00:00:00.000Z
S-101681,P-1171,South,18,2024-11-19T00:00:00.000Z
S-101682,P-1153,North,40,2024-10-21T00:00:00.000Z
S-101683,P-1013,North,79,2024-11-29T00:00:00.000Z
S-101684,P-1049,Central,22,2024-07-24T00:00:00.000Z
S-101685,P-1202,South,67,2024-05-28T00:00:00.000Z
S-101686,P-1024,Central,77,2024-09-18T00:00:00.000Z
S-101687,P-1004,South,48,2024-06-21T00:00:00.000Z
S-101688,P-1095,Central,78,2024-11-13T00:00:00.000Z
S-101689,P-1029,West,35,2024-11-13T00:00:00.000Z
S-101690,P-1158,West,15,2024-09-29T00:00:00.000Z
S-101691,P-1196,Central,6,2024-01-12T00:00:00.000Z
S-101692,P-1145,West,14,2024-11-30T00:00:00.000Z
S-101693,P-1153,Central,57,2024-05-14T00:00:00.000Z
S-101694,P-1167,West,57,2024-01-18T00:00:00.000Z
S-101695,P-1014,Central,69,2024-07-08T00:00:00.000Z
S-101696,P-1192,North,43,2024-02-15T00:00:00.000Z
S-101697,P-1186,South,7,2024-01-01T00:00:00.000Z
S-101698,P-1022,South,25,2024-03-29T00:00:00.000Z
S-101699,P-1160,Central,9,2024-08-03T00:00:00.000Z
S-101700,P-1170,North,58,2024-07-25T00:00:00.000Z
S-101701,P-1209,West,77,2024-03-24T00:00:00.000Z
S-101702,P-1092,West,5,2024-12-16T00:00:00.000Z
S-101703,P-1059,West,45,2024-12-18T00:00:00.000Z
S-101704,P-1047,East,47,2024-08-10T00:00:00.000Z
S-101705,P-1214,West,60,2024-12-16T00:00:00.000Z
S-101706,P-1171,South,42,2024-01-15T00:00:00.000Z
S-101707,P-1090,North,35,2024-03-05T00:00:00.000Z
S-101708,P-1170,East,30,2024-11-06T00:00:00.000Z
S-101709,P-1141,Central,55,2024-08-18T00:00:00.000Z
S-101710,P-1238,South,11,2024-08-15T00:00:00.000Z
S-101711,P-1081,South,69,2024-10-27T00:00:00.000Z
S-101712,P-1225,West,77,2024-02-23T00:00:00.000Z
S-101713,P-1184,East,43,2024-05-21T00:00:00.000Z
S-101714,P-1234,South,41,2024-09-17T00:00:00.000Z
S-101715,P-1175,West,21,2024-05-22T00:00:00.000Z
S-101716,P-1161,East,33,2024-05-13T00:00:00.000Z
S-101717,P-1050,North,9,2024-06-26T00:00:00.000Z
S-101718,P-1107,North,13,2024-03-24T00:00:00.000Z
S-101719,P-1031,Central,49,2024-07-23T00:00:00.000Z
S-101720,P-1167,North,26,2024-07-19T00:00:00.000Z
S-101721,P-1024,North,53,2024-03-23T00:00:00.000Z
S-101722,P-1220,Central,42,2024-07-22T00:00:00.000Z
S-101723,P-1109,West,76,2024-03-27T00:00:00.000Z
S-101724,P-1043,East,15,2024-09-08T00:00:00.000Z
S-101725,P-1022,West,46,2024-06-13T00:00:00.000Z
S-101726,P-1165,Central,69,2024-08-08T00:00:00.000Z
S-101727,P-1077,South,51,2024-06-19T00:00:00.000Z
S-101728,P-1085,North,40,2024-12-06T00:00:00.000Z
S-101729,P-1054,East,14,2024-05-22T00:00:00.000Z
S-101730,P-1071,East,67,2024-12-04T00:00:00.000Z
S-101731,P-1130,North,77,2024-09-23T00:00:00.000Z
S-101732,P-1005,North,27,2024-02-21T00:00:00.000Z
S-101733,P-1025,West,17,2024-02-01T00:00:00.000Z
S-101734,P-1079,Central,2,2024-10-24T00:00:00.000Z
S-101735,P-1235,South,61,2024-05-01T00:00:00.000Z
S-101736,P-1043,West,22,2024-05-14T00:00:00.000Z
S-101737,P-1084,North,34,2024-10-17T00:00:00.000Z
S-101738,P-1182,Central,47,2024-06-24T00:00:00.000Z
S-101739,P-1190,North,69,2024-09-03T00:00:00.000Z
S-101740,P-1027,Central,18,2024-08-15T00:00:00.000Z
S-101741,P-1209,North,75,2024-04-28T00:00:00.000Z
S-101742,P-1227,North,13,2024-06-03T00:00:00.000Z
S-101743,P-1076,South,31,2024-05-20T00:00:00.000Z
S-101744,P-1135,West,17,2024-04-15T00:00:00.000Z
S-101745,P-1044,East,15,2024-09-01T00:00:00.000Z
S-101746,P-1127,Central,77,2024-06-01T00:00:00.000Z
S-101747,P-1174,West,65,2024-01-14T00:00:00.000Z
S-101748,P-1168,Central,64,2024-06-23T00:00:00.000Z
S-101749,P-1038,North,6,2024-05-07T00:00:00.000Z
S-101750,P-1082,West,5,2024-08-03T00:00:00.000Z
S-101751,P-1048,North,31,2024-11-18T00:00:00.000Z
S-101752,P-1117,West,47,2024-11-16T00:00:00.000Z
S-101753,P-1166,West,73,2024-03-10T00:00:00.000Z
S-101754,P-1144,South,80,2024-09-25T00:00:00.000Z
S-101755,P-1028,South,66,2024-08-16T00:00:00.000Z
S-101756,P-1122,South,23,2024-11-30T00:00:00.000Z
S-101757,P-1077,North,40,2024-06-17T00:00:00.000Z
S-101758,P-1041,Central,7,2024-03-11T00:00:00.000Z
S-101759,P-1023,East,36,2024-03-24T00:00:00.000Z
S-101760,P-1067,East,59,2024-08-09T00:00:00.000Z
S-101761,P-1001,West,24,2024-05-19T00:00:00.000Z
S-101762,P-1116,Central,64,2024-08-13T00:00:00.000Z
S-101763,P-1169,West,40,2024-11-02T00:00:00.000Z
S-101764,P-1081,North,47,2024-02-12T00:00:00.000Z
S-101765,P-1015,East,72,2024-06-22T00:00:00.000Z
S-101766,P-1022,South,3,2024-10-15T00:00:00.000Z
S-101767,P-1036,West,35,2024-05-05T00:00:00.000Z
S-101768,P-1051,Central,40,2024-03-09T00:00:00.000Z
S-101769,P-1162,Central,77,2024-08-06T00:00:00.000Z
S-101770,P-1154,North,33,2024-10-15T00:00:00.000Z
S-101771,P-1142,East,58,2024-12-13T00:00:00.000Z
S-101772,P-1119,East,6,2024-06-05T00:00:00.000Z
S-101773,P-1016,West,46,2024-08-04T00:00:00.000Z
S-101774,P-1184,East,58,2024-08-15T00:00:00.000Z
S-101775,P-1004,West,2,2024-05-22T00:00:00.000Z
S-101776,P-1137,South,26,2024-05-16T00:00:00.000Z
S-101777,P-1147,South,73,2024-12-11T00:00:00.000Z
S-101778,P-1028,Central,43,2024-05-15T00:00:00.000Z
S-101779,P-1207,North,35,2024-12-28T00:00:00.000Z
S-101780,P-1166,North,27,2024-11-29T00:00:00.000Z
S-101781,P-1203,South,36,2024-11-10T00:00:00.000Z
S-101782,P-1179,Central,56,2024-09-28T00:00:00.000Z
S-101783,P-1042,South,79,2024-04-28T00:00:00.000Z
S-101784,P-1195,East,21,2024-02-04T00:00:00.000Z
S-101785,P-1054,North,37,2024-03-22T00:00:00.000Z
S-101786,P-1069,North,64,2024-07-01T00:00:00.000Z
S-101787,P-1033,Central,67,2024-07-03T00:00:00.000Z
S-101788,P-1184,East,48,2024-02-04T00:00:00.000Z
S-101789,P-1140,Central,52,2024-04-16T00:00:00.000Z
S-101790,P-1028,South,17,2024-11-10T00:00:00.000Z
S-101791,P-1190,South,65,2024-11-22T00:00:00.000Z
S-101792,P-1143,South,30,2024-04-19T00:00:00.000Z
S-101793,P-1105,South,14,2024-06-28T00:00:00.000Z
S-101794,P-1198,South,42,2024-02-03T00:00:00.000Z
S-101795,P-1063,West,6,2024-04-02T00:00:00.000Z
S-101796,P-1209,South,39,2024-02-23T00:00:00.000Z
S-101797,P-1125,Central,61,2024-10-24T00:00:00.000Z
S-101798,P-1208,East,55,2024-06-28T00:00:00.000Z
S-101799,P-1003,North,76,2024-04-08T00:00:00.000Z
S-101800,P-1077,North,57,2024-03-13T00:00:00.000Z
S-101801,P-1144,North,79,2024-10-01T00:00:00.000Z
S-101802,P-1033,West,80,2024-05-28T00:00:00.000Z
S-101803,P-1049,North,40,2024-12-02T00:00:00.000Z
S-101804,P-1045,East,21,2024-05-17T00:00:00.000Z
S-101805,P-1236,West,14,2024-04-28T00:00:00.000Z
S-101806,P-1208,East,30,2024-05-13T00:00:00.000Z
S-101807,P-1160,North,17,2024-11-05T00:00:00.000Z
S-101808,P-1223,South,42,2024-05-20T00:00:00.000Z
S-101809,P-1094,East,39,2024-06-11T00:00:00.000Z
S-101810,P-1146,North,79,2024-03-05T00:00:00.000Z
S-101811,P-1102,East,8,2024-07-22T00:00:00.000Z
S-101812,P-1206,Central,57,2024-10-20T00:00:00.000Z
S-101813,P-1127,Central,69,2024-03-19T00:00:00.000Z
S-101814,P-1081,Central,6,2024-09-22T00:00:00.000Z
S-101815,P-1026,South,23,2024-01-05T00:00:00.000Z
